Trade 1 ID,Trade 2 ID,Symbol,Category
1743933942394820743,46188321,XAUUSD,Copy Trade
1743933942394820743,46219038,XAUUSD,Copy Trade
1743933942394820743,46238879,XAUUSD,Copy Trade
1743933942394820743,46269175,XAUUSD,Copy Trade
1743933942394820743,46443185,XAUUSD,Copy Trade
1743933942394820743,46568889,XAUUSD,Reverse Trade
1743933942394820743,46560427,XAUUSD,Copy Trade
1743933942394820743,46601872,XAUUSD,Copy Trade
1743933942394820743,46625758,XAUUSD,Copy Trade
1743933942394820743,46190521,XAUUSD,Reverse Trade
1743933942394820743,46740288,XAUUSD,Reverse Trade
1743933942394820743,1743933942439833626,XAUUSD,Copy Trade
1743933942394820743,1743933942440150854,XAUUSD,Copy Trade
1743933942394820743,46869447,XAUUSD,Reverse Trade
1743933942394820743,46871372,XAUUSD,Copy Trade
1743933942394820743,1743933942447248216,XAUUSD,Copy Trade
1743933942394820743,46947309,XAUUSD,Copy Trade
1743933942394820743,46954255,XAUUSD,Reverse Trade
1743933942394820743,46975825,XAUUSD,Reverse Trade
1743933942394820743,46978037,XAUUSD,Copy Trade
1743933942394820743,47027416,XAUUSD,Copy Trade
1743933942394820743,1743933942451476415,XAUUSD,Reverse Trade
1743933942394820743,47079356,XAUUSD,Copy Trade
1743933942394820743,47086182,XAUUSD,Copy Trade
1743933942394820743,47135883,XAUUSD,Copy Trade
1743933942394820743,1742642088811361186,XAUUSD,Reverse Trade
1743933942394820743,47271313,XAUUSD,Reverse Trade
1743933942394820743,1743933942462905116,XAUUSD,Copy Trade
1743933942394820743,1742642088821791032,XAUUSD,Copy Trade
1743933942394820743,1743933942466734061,XAUUSD,Copy Trade
1743933942394820743,47573999,XAUUSD,Reverse Trade
1742642088755857636,1742642088759954592,XAUUSD,Partial Copy
1742642088755857636,45625762,XAUUSD,Partial Copy
1742642088755857636,45673093,XAUUSD,Partial Copy
1742642088755857636,45726625,XAUUSD,Copy Trade
1742642088755857636,1742642088765545305,XAUUSD,Partial Copy
1742642088755857636,45813814,XAUUSD,Partial Copy
1742642088755857636,1743933942407169517,XAUUSD,Partial Copy
1742642088755857636,46033889,XAUUSD,Partial Copy
1742642088755857636,38205939,XAUUSD,Copy Trade
1742642088755857636,46299346,XAUUSD,Partial Copy
1742642088755857636,46318666,XAUUSD,Copy Trade
1742642088755857636,46377219,XAUUSD,Partial Copy
1742642088755857636,46410777,XAUUSD,Partial Copy
1742642088755857636,46417668,XAUUSD,Partial Copy
1742642088755857636,46437012,XAUUSD,Copy Trade
1742642088755857636,1743933942427195029,XAUUSD,Partial Copy
1742642088755857636,38212605,XAUUSD,Partial Copy
1742642088755857636,46681590,XAUUSD,Partial Copy
1742642088755857636,46733188,XAUUSD,Reverse Trade
1742642088755857636,46796971,XAUUSD,Reverse Trade
1742642088755857636,46722457,XAUUSD,Partial Copy
1742642088755857636,38216717,XAUUSD,Reverse Trade
1742642088755857636,47167098,XAUUSD,Partial Copy
1742642088755857636,1743933942456647851,XAUUSD,Copy Trade
1742642088755857636,47282294,XAUUSD,Copy Trade
1742642088755857636,1742642088819456302,XAUUSD,Copy Trade
1742642088755857636,47432218,XAUUSD,Partial Copy
1742642088755857636,1742642088819505068,XAUUSD,Partial Copy
1742642088755857636,1743933942464605914,XAUUSD,Partial Copy
1742642088755857636,47531986,XAUUSD,Copy Trade
45578852,45595932,XAUUSD,Partial Copy
45578852,45602902,XAUUSD,Partial Copy
45578852,45606634,XAUUSD,Partial Copy
45578852,45611494,XAUUSD,Partial Copy
45578852,45642586,XAUUSD,Partial Copy
45578852,45649684,XAUUSD,Partial Copy
45578852,45695006,XAUUSD,Partial Copy
45578852,45694771,XAUUSD,Partial Copy
45578852,45700515,XAUUSD,Partial Copy
45578852,45712864,XAUUSD,Partial Copy
45578852,45773931,XAUUSD,Partial Copy
45578852,45796557,XAUUSD,Partial Copy
45578852,1742642088766652695,XAUUSD,Partial Copy
45578852,45914935,XAUUSD,Partial Copy
45578852,45938682,XAUUSD,Partial Copy
45578852,46018484,XAUUSD,Partial Copy
45578852,46042472,XAUUSD,Partial Copy
45578852,46049653,XAUUSD,Partial Copy
45578852,46075864,XAUUSD,Partial Copy
45578852,46192045,XAUUSD,Partial Copy
45578852,46294906,XAUUSD,Partial Copy
45578852,46302686,XAUUSD,Partial Copy
45578852,46303267,XAUUSD,Partial Copy
45578852,46345659,XAUUSD,Partial Copy
45578852,1743933942425650930,XAUUSD,Partial Copy
45578852,46522741,XAUUSD,Partial Copy
45578852,1742642088787805525,XAUUSD,Partial Copy
45578852,46603381,XAUUSD,Partial Copy
45578852,46629083,XAUUSD,Partial Copy
45578852,46629323,XAUUSD,Partial Copy
45578852,1743933942434023252,XAUUSD,Partial Copy
45578852,46694299,XAUUSD,Partial Copy
45578852,46726378,XAUUSD,Partial Copy
45578852,46826973,XAUUSD,Partial Copy
45578852,46830590,XAUUSD,Partial Copy
45578852,46849409,XAUUSD,Partial Copy
45578852,46872721,XAUUSD,Partial Copy
45578852,47004113,XAUUSD,Partial Copy
45578852,1743933942449802965,XAUUSD,Partial Copy
45578852,47058855,XAUUSD,Partial Copy
45578852,47269019,XAUUSD,Partial Copy
45578852,47367602,XAUUSD,Partial Copy
45578852,1743933942461673749,XAUUSD,Partial Copy
45578852,47391600,XAUUSD,Partial Copy
45578852,47414697,XAUUSD,Partial Copy
45578852,47416523,XAUUSD,Partial Copy
45578852,1742642088820323057,XAUUSD,Partial Copy
45578852,47477628,XAUUSD,Partial Copy
45578852,1743933942465064324,XAUUSD,Partial Copy
45578852,47494459,XAUUSD,Partial Copy
45578852,47598324,XAUUSD,Partial Copy
1742642088756309821,1743933942404798987,XAUUSD,Reverse Trade
1742642088756309821,45631118,XAUUSD,Reverse Trade
1742642088756309821,1743933942399342972,XAUUSD,Partial Copy
1742642088756309821,45750260,XAUUSD,Partial Copy
1742642088756309821,45786030,XAUUSD,Copy Trade
1742642088756309821,45911920,XAUUSD,Copy Trade
1742642088756309821,45951308,XAUUSD,Reverse Trade
1742642088756309821,1743933942411244485,XAUUSD,Copy Trade
1742642088756309821,1743933942415351994,XAUUSD,Copy Trade
1742642088756309821,46152409,XAUUSD,Copy Trade
1742642088756309821,46157014,XAUUSD,Copy Trade
1742642088756309821,46220397,XAUUSD,Reverse Trade
1742642088756309821,46244128,XAUUSD,Reverse Trade
1742642088756309821,46275232,XAUUSD,Reverse Trade
1742642088756309821,46442414,XAUUSD,Reverse Trade
1742642088756309821,46465025,XAUUSD,Partial Copy
1742642088756309821,46505660,XAUUSD,Partial Copy
1742642088756309821,46517346,XAUUSD,Reverse Trade
1742642088756309821,46523009,XAUUSD,Reverse Trade
1742642088756309821,46530942,XAUUSD,Copy Trade
1742642088756309821,46665287,XAUUSD,Reverse Trade
1742642088756309821,46669080,XAUUSD,Partial Copy
1742642088756309821,46646497,XAUUSD,Copy Trade
1742642088756309821,46728271,XAUUSD,Partial Copy
1742642088756309821,46728508,XAUUSD,Partial Copy
1742642088756309821,46776740,XAUUSD,Partial Copy
1742642088756309821,46796025,XAUUSD,Reverse Trade
1742642088756309821,1742642088806092233,XAUUSD,Reverse Trade
1742642088756309821,1743933942444704688,XAUUSD,Partial Copy
1742642088756309821,46830118,XAUUSD,Reverse Trade
1742642088756309821,46859484,XAUUSD,Reverse Trade
1742642088756309821,46907419,XAUUSD,Copy Trade
1742642088756309821,46933173,XAUUSD,Reverse Trade
1742642088756309821,46938160,XAUUSD,Copy Trade
1742642088756309821,46968602,XAUUSD,Reverse Trade
1742642088756309821,1742642088807932936,XAUUSD,Partial Copy
1742642088756309821,47023418,XAUUSD,Reverse Trade
1742642088756309821,47062725,XAUUSD,Reverse Trade
1742642088756309821,47080030,XAUUSD,Reverse Trade
1742642088756309821,1743933942452426973,XAUUSD,Reverse Trade
1742642088756309821,47162178,XAUUSD,Reverse Trade
1742642088756309821,47170946,XAUUSD,Copy Trade
1742642088756309821,47176034,XAUUSD,Reverse Trade
1742642088756309821,47179816,XAUUSD,Partial Copy
1742642088756309821,1743933942456274044,XAUUSD,Partial Copy
1742642088756309821,47221291,XAUUSD,Partial Copy
1742642088756309821,47247296,XAUUSD,Reverse Trade
1742642088756309821,47340942,XAUUSD,Copy Trade
1742642088756309821,47362369,XAUUSD,Partial Copy
1742642088756309821,47401166,XAUUSD,Partial Copy
1742642088756309821,47430813,XAUUSD,Copy Trade
1742642088756309821,47479525,XAUUSD,Copy Trade
1742642088756309821,47488697,XAUUSD,Copy Trade
1742642088756309821,47507850,XAUUSD,Partial Copy
1742642088756309821,38224194,XAUUSD,Partial Copy
1742642088756309821,47523022,XAUUSD,Copy Trade
1742642088756309821,47524191,XAUUSD,Copy Trade
1742642088756309821,1742642088821975782,XAUUSD,Partial Copy
1742642088756309821,1743933942467892266,XAUUSD,Partial Copy
1742642088756309821,47582303,XAUUSD,Reverse Trade
1742642088756309821,1743933942467902768,XAUUSD,Copy Trade
1742642088756309821,47610257,XAUUSD,Reverse Trade
1742642088756309821,47611873,XAUUSD,Copy Trade
1742642088756309821,47616628,XAUUSD,Partial Copy
45582040,45591880,XAUUSD,Reverse Trade
45582040,1742642088757359161,XAUUSD,Reverse Trade
45582040,45602173,XAUUSD,Reverse Trade
45582040,45653216,XAUUSD,Reverse Trade
45582040,45680225,XAUUSD,Reverse Trade
45582040,1742642088763492430,XAUUSD,Copy Trade
45582040,45786488,XAUUSD,Reverse Trade
45582040,1743933942405376587,XAUUSD,Reverse Trade
45582040,45892433,XAUUSD,Reverse Trade
45582040,45894523,XAUUSD,Reverse Trade
45582040,45900824,XAUUSD,Reverse Trade
45582040,45917338,XAUUSD,Copy Trade
45582040,1742642088774046616,XAUUSD,Copy Trade
45582040,45987730,XAUUSD,Reverse Trade
45582040,46005876,XAUUSD,Reverse Trade
45582040,46036477,XAUUSD,Reverse Trade
45582040,1743933942411010796,XAUUSD,Reverse Trade
45582040,46082513,XAUUSD,Reverse Trade
45582040,1743933942414633082,XAUUSD,Reverse Trade
45582040,46107751,XAUUSD,Copy Trade
45582040,46151590,XAUUSD,Reverse Trade
45582040,46159359,XAUUSD,Copy Trade
45582040,46159617,XAUUSD,Reverse Trade
45582040,46182165,XAUUSD,Copy Trade
45582040,46188321,XAUUSD,Reverse Trade
45582040,46219038,XAUUSD,Reverse Trade
45582040,46238879,XAUUSD,Reverse Trade
45582040,46269175,XAUUSD,Reverse Trade
45582040,46443185,XAUUSD,Reverse Trade
45582040,46568889,XAUUSD,Copy Trade
45582040,46560427,XAUUSD,Reverse Trade
45582040,46601872,XAUUSD,Reverse Trade
45582040,46625758,XAUUSD,Reverse Trade
45582040,46190521,XAUUSD,Copy Trade
45582040,46740288,XAUUSD,Copy Trade
45582040,1743933942439833626,XAUUSD,Reverse Trade
45582040,1743933942440150854,XAUUSD,Reverse Trade
45582040,46869447,XAUUSD,Copy Trade
45582040,46871372,XAUUSD,Reverse Trade
45582040,1743933942447248216,XAUUSD,Reverse Trade
45582040,46947309,XAUUSD,Reverse Trade
45582040,46954255,XAUUSD,Copy Trade
45582040,46975825,XAUUSD,Copy Trade
45582040,46978037,XAUUSD,Reverse Trade
45582040,47027416,XAUUSD,Reverse Trade
45582040,1743933942451476415,XAUUSD,Copy Trade
45582040,47079356,XAUUSD,Reverse Trade
45582040,47086182,XAUUSD,Reverse Trade
45582040,47135883,XAUUSD,Reverse Trade
45582040,1742642088811361186,XAUUSD,Copy Trade
45582040,47271313,XAUUSD,Copy Trade
45582040,1743933942462905116,XAUUSD,Reverse Trade
45582040,1742642088821791032,XAUUSD,Reverse Trade
45582040,1743933942466734061,XAUUSD,Reverse Trade
45582040,47573999,XAUUSD,Copy Trade
45575810,45605476,XAUUSD,Partial Copy
45575810,1742642088765522512,XAUUSD,Partial Copy
45575810,1742642088760829812,XAUUSD,Partial Copy
45575810,1742642088761365450,XAUUSD,Partial Copy
45575810,1743933942409327685,XAUUSD,Partial Copy
45575810,1742642088771795957,XAUUSD,Partial Copy
45575810,1742642088773114694,XAUUSD,Partial Copy
45575810,1743933942415187818,XAUUSD,Partial Copy
45575810,46303897,XAUUSD,Partial Copy
45575810,46308379,XAUUSD,Partial Copy
45575810,46312791,XAUUSD,Partial Copy
45575810,1742642088780330984,XAUUSD,Partial Copy
45575810,46681263,XAUUSD,Partial Copy
45575810,46765298,XAUUSD,Partial Copy
45575810,1742642088800142599,XAUUSD,Partial Copy
45575810,1743933942445693786,XAUUSD,Partial Copy
45575810,46973760,XAUUSD,Partial Copy
45575810,1742642088817568674,XAUUSD,Partial Copy
45575810,1742642088808789249,XAUUSD,Partial Copy
45575810,47053051,XAUUSD,Partial Copy
45575810,47193994,XAUUSD,Partial Copy
45575810,1742642088813645721,XAUUSD,Partial Copy
45575810,1742642088819019097,XAUUSD,Partial Copy
45575810,38222501,XAUUSD,Partial Copy
45591880,1742642088757359161,XAUUSD,Copy Trade
45591880,45602173,XAUUSD,Copy Trade
45591880,45653216,XAUUSD,Copy Trade
45591880,45680225,XAUUSD,Copy Trade
45591880,1742642088763492430,XAUUSD,Reverse Trade
45591880,45786488,XAUUSD,Copy Trade
45591880,1743933942405376587,XAUUSD,Copy Trade
45591880,45892433,XAUUSD,Copy Trade
45591880,45894523,XAUUSD,Copy Trade
45591880,45900824,XAUUSD,Copy Trade
45591880,45917338,XAUUSD,Reverse Trade
45591880,1742642088774046616,XAUUSD,Reverse Trade
45591880,45987730,XAUUSD,Copy Trade
45591880,46005876,XAUUSD,Copy Trade
45591880,46036477,XAUUSD,Copy Trade
45591880,1743933942411010796,XAUUSD,Copy Trade
45591880,46082513,XAUUSD,Copy Trade
45591880,1743933942414633082,XAUUSD,Copy Trade
45591880,46107751,XAUUSD,Reverse Trade
45591880,46151590,XAUUSD,Copy Trade
45591880,46159359,XAUUSD,Reverse Trade
45591880,46159617,XAUUSD,Copy Trade
45591880,46182165,XAUUSD,Reverse Trade
45591880,46188321,XAUUSD,Copy Trade
45591880,46219038,XAUUSD,Copy Trade
45591880,46238879,XAUUSD,Copy Trade
45591880,46269175,XAUUSD,Copy Trade
45591880,46443185,XAUUSD,Copy Trade
45591880,46568889,XAUUSD,Reverse Trade
45591880,46560427,XAUUSD,Copy Trade
45591880,46601872,XAUUSD,Copy Trade
45591880,46625758,XAUUSD,Copy Trade
45591880,46190521,XAUUSD,Reverse Trade
45591880,46740288,XAUUSD,Reverse Trade
45591880,1743933942439833626,XAUUSD,Copy Trade
45591880,1743933942440150854,XAUUSD,Copy Trade
45591880,46869447,XAUUSD,Reverse Trade
45591880,46871372,XAUUSD,Copy Trade
45591880,1743933942447248216,XAUUSD,Copy Trade
45591880,46947309,XAUUSD,Copy Trade
45591880,46954255,XAUUSD,Reverse Trade
45591880,46975825,XAUUSD,Reverse Trade
45591880,46978037,XAUUSD,Copy Trade
45591880,47027416,XAUUSD,Copy Trade
45591880,1743933942451476415,XAUUSD,Reverse Trade
45591880,47079356,XAUUSD,Copy Trade
45591880,47086182,XAUUSD,Copy Trade
45591880,47135883,XAUUSD,Copy Trade
45591880,1742642088811361186,XAUUSD,Reverse Trade
45591880,47271313,XAUUSD,Reverse Trade
45591880,1743933942462905116,XAUUSD,Copy Trade
45591880,1742642088821791032,XAUUSD,Copy Trade
45591880,1743933942466734061,XAUUSD,Copy Trade
45591880,47573999,XAUUSD,Reverse Trade
1742642088757377040,45634108,XAUUSD,Copy Trade
1742642088757377040,45813814,XAUUSD,Partial Copy
1742642088757377040,46033889,XAUUSD,Partial Copy
1742642088757377040,45987360,XAUUSD,Partial Copy
1742642088757377040,1742642088787803933,XAUUSD,Copy Trade
1742642088757377040,46377219,XAUUSD,Partial Copy
1742642088757377040,46410777,XAUUSD,Partial Copy
1742642088757377040,46515155,XAUUSD,Copy Trade
1742642088757377040,1743933942426045493,XAUUSD,Copy Trade
1742642088757377040,1743933942427195029,XAUUSD,Partial Copy
1742642088757377040,46681590,XAUUSD,Partial Copy
1742642088757377040,38212793,XAUUSD,Copy Trade
1742642088757377040,1743933942447027065,XAUUSD,Partial Copy
1742642088757377040,46722864,XAUUSD,Reverse Trade
1742642088757377040,46757566,XAUUSD,Copy Trade
1742642088757377040,46814277,XAUUSD,Copy Trade
1742642088757377040,1743933942445514189,XAUUSD,Copy Trade
1742642088757377040,46902354,XAUUSD,Copy Trade
1742642088757377040,47087680,XAUUSD,Copy Trade
1742642088757377040,47190753,XAUUSD,Copy Trade
1742642088757377040,1742642088816699263,XAUUSD,Copy Trade
1742642088757377040,1742642088822193046,XAUUSD,Reverse Trade
1742642088757377040,47453722,XAUUSD,Reverse Trade
1742642088757377040,47516679,XAUUSD,Copy Trade
45595932,45602902,XAUUSD,Copy Trade
45595932,45606634,XAUUSD,Partial Copy
45595932,45611494,XAUUSD,Reverse Trade
45595932,45642586,XAUUSD,Copy Trade
45595932,45649684,XAUUSD,Reverse Trade
45595932,45695006,XAUUSD,Copy Trade
45595932,45694771,XAUUSD,Partial Copy
45595932,45700515,XAUUSD,Copy Trade
45595932,45712864,XAUUSD,Copy Trade
45595932,45773931,XAUUSD,Copy Trade
45595932,45796557,XAUUSD,Partial Copy
45595932,1742642088766652695,XAUUSD,Copy Trade
45595932,45914935,XAUUSD,Reverse Trade
45595932,45938682,XAUUSD,Partial Copy
45595932,46018484,XAUUSD,Copy Trade
45595932,46042472,XAUUSD,Partial Copy
45595932,46049653,XAUUSD,Copy Trade
45595932,46075864,XAUUSD,Reverse Trade
45595932,46192045,XAUUSD,Reverse Trade
45595932,46294906,XAUUSD,Partial Copy
45595932,46302686,XAUUSD,Copy Trade
45595932,46303267,XAUUSD,Copy Trade
45595932,46345659,XAUUSD,Copy Trade
45595932,1743933942425650930,XAUUSD,Reverse Trade
45595932,46522741,XAUUSD,Copy Trade
45595932,1742642088787805525,XAUUSD,Copy Trade
45595932,46603381,XAUUSD,Reverse Trade
45595932,46629083,XAUUSD,Reverse Trade
45595932,46629323,XAUUSD,Copy Trade
45595932,1743933942434023252,XAUUSD,Copy Trade
45595932,46694299,XAUUSD,Copy Trade
45595932,46726378,XAUUSD,Copy Trade
45595932,46826973,XAUUSD,Copy Trade
45595932,46830590,XAUUSD,Partial Copy
45595932,46849409,XAUUSD,Reverse Trade
45595932,46872721,XAUUSD,Reverse Trade
45595932,47004113,XAUUSD,Copy Trade
45595932,1743933942449802965,XAUUSD,Partial Copy
45595932,47058855,XAUUSD,Copy Trade
45595932,47269019,XAUUSD,Copy Trade
45595932,47367602,XAUUSD,Reverse Trade
45595932,1743933942461673749,XAUUSD,Partial Copy
45595932,47391600,XAUUSD,Reverse Trade
45595932,47414697,XAUUSD,Partial Copy
45595932,47416523,XAUUSD,Copy Trade
45595932,1742642088820323057,XAUUSD,Copy Trade
45595932,1743933942465064324,XAUUSD,Reverse Trade
45595932,47494459,XAUUSD,Copy Trade
1742642088757359161,45602173,XAUUSD,Copy Trade
1742642088757359161,45653216,XAUUSD,Copy Trade
1742642088757359161,45680225,XAUUSD,Copy Trade
1742642088757359161,1742642088763492430,XAUUSD,Reverse Trade
1742642088757359161,45786488,XAUUSD,Copy Trade
1742642088757359161,1743933942405376587,XAUUSD,Copy Trade
1742642088757359161,45892433,XAUUSD,Copy Trade
1742642088757359161,45894523,XAUUSD,Copy Trade
1742642088757359161,45900824,XAUUSD,Copy Trade
1742642088757359161,45917338,XAUUSD,Reverse Trade
1742642088757359161,1742642088774046616,XAUUSD,Reverse Trade
1742642088757359161,45987730,XAUUSD,Copy Trade
1742642088757359161,46005876,XAUUSD,Copy Trade
1742642088757359161,46036477,XAUUSD,Copy Trade
1742642088757359161,1743933942411010796,XAUUSD,Copy Trade
1742642088757359161,46082513,XAUUSD,Copy Trade
1742642088757359161,1743933942414633082,XAUUSD,Copy Trade
1742642088757359161,46107751,XAUUSD,Reverse Trade
1742642088757359161,46151590,XAUUSD,Copy Trade
1742642088757359161,46159359,XAUUSD,Reverse Trade
1742642088757359161,46159617,XAUUSD,Copy Trade
1742642088757359161,46182165,XAUUSD,Reverse Trade
1742642088757359161,46188321,XAUUSD,Copy Trade
1742642088757359161,46219038,XAUUSD,Copy Trade
1742642088757359161,46238879,XAUUSD,Copy Trade
1742642088757359161,46269175,XAUUSD,Copy Trade
1742642088757359161,46443185,XAUUSD,Copy Trade
1742642088757359161,46568889,XAUUSD,Reverse Trade
1742642088757359161,46560427,XAUUSD,Copy Trade
1742642088757359161,46601872,XAUUSD,Copy Trade
1742642088757359161,46625758,XAUUSD,Copy Trade
1742642088757359161,46190521,XAUUSD,Reverse Trade
1742642088757359161,46740288,XAUUSD,Reverse Trade
1742642088757359161,1743933942439833626,XAUUSD,Copy Trade
1742642088757359161,1743933942440150854,XAUUSD,Copy Trade
1742642088757359161,46869447,XAUUSD,Reverse Trade
1742642088757359161,46871372,XAUUSD,Copy Trade
1742642088757359161,1743933942447248216,XAUUSD,Copy Trade
1742642088757359161,46947309,XAUUSD,Copy Trade
1742642088757359161,46954255,XAUUSD,Reverse Trade
1742642088757359161,46975825,XAUUSD,Reverse Trade
1742642088757359161,46978037,XAUUSD,Copy Trade
1742642088757359161,47027416,XAUUSD,Copy Trade
1742642088757359161,1743933942451476415,XAUUSD,Reverse Trade
1742642088757359161,47079356,XAUUSD,Copy Trade
1742642088757359161,47086182,XAUUSD,Copy Trade
1742642088757359161,47135883,XAUUSD,Copy Trade
1742642088757359161,1742642088811361186,XAUUSD,Reverse Trade
1742642088757359161,47271313,XAUUSD,Reverse Trade
1742642088757359161,1743933942462905116,XAUUSD,Copy Trade
1742642088757359161,1742642088821791032,XAUUSD,Copy Trade
1742642088757359161,1743933942466734061,XAUUSD,Copy Trade
1742642088757359161,47573999,XAUUSD,Reverse Trade
45602173,45653216,XAUUSD,Copy Trade
45602173,45680225,XAUUSD,Copy Trade
45602173,1742642088763492430,XAUUSD,Reverse Trade
45602173,45786488,XAUUSD,Copy Trade
45602173,1743933942405376587,XAUUSD,Copy Trade
45602173,45892433,XAUUSD,Copy Trade
45602173,45894523,XAUUSD,Copy Trade
45602173,45900824,XAUUSD,Copy Trade
45602173,45917338,XAUUSD,Reverse Trade
45602173,1742642088774046616,XAUUSD,Reverse Trade
45602173,45987730,XAUUSD,Copy Trade
45602173,46005876,XAUUSD,Copy Trade
45602173,46036477,XAUUSD,Copy Trade
45602173,1743933942411010796,XAUUSD,Copy Trade
45602173,46082513,XAUUSD,Copy Trade
45602173,1743933942414633082,XAUUSD,Copy Trade
45602173,46107751,XAUUSD,Reverse Trade
45602173,46151590,XAUUSD,Copy Trade
45602173,46159359,XAUUSD,Reverse Trade
45602173,46159617,XAUUSD,Copy Trade
45602173,46182165,XAUUSD,Reverse Trade
45602173,46188321,XAUUSD,Copy Trade
45602173,46219038,XAUUSD,Copy Trade
45602173,46238879,XAUUSD,Copy Trade
45602173,46269175,XAUUSD,Copy Trade
45602173,46443185,XAUUSD,Copy Trade
45602173,46568889,XAUUSD,Reverse Trade
45602173,46560427,XAUUSD,Copy Trade
45602173,46601872,XAUUSD,Copy Trade
45602173,46625758,XAUUSD,Copy Trade
45602173,46190521,XAUUSD,Reverse Trade
45602173,46740288,XAUUSD,Reverse Trade
45602173,1743933942439833626,XAUUSD,Copy Trade
45602173,1743933942440150854,XAUUSD,Copy Trade
45602173,46869447,XAUUSD,Reverse Trade
45602173,46871372,XAUUSD,Copy Trade
45602173,1743933942447248216,XAUUSD,Copy Trade
45602173,46947309,XAUUSD,Copy Trade
45602173,46954255,XAUUSD,Reverse Trade
45602173,46975825,XAUUSD,Reverse Trade
45602173,46978037,XAUUSD,Copy Trade
45602173,47027416,XAUUSD,Copy Trade
45602173,1743933942451476415,XAUUSD,Reverse Trade
45602173,47079356,XAUUSD,Copy Trade
45602173,47086182,XAUUSD,Copy Trade
45602173,47135883,XAUUSD,Copy Trade
45602173,1742642088811361186,XAUUSD,Reverse Trade
45602173,47271313,XAUUSD,Reverse Trade
45602173,1743933942462905116,XAUUSD,Copy Trade
45602173,1742642088821791032,XAUUSD,Copy Trade
45602173,1743933942466734061,XAUUSD,Copy Trade
45602173,47573999,XAUUSD,Reverse Trade
45602902,45606634,XAUUSD,Partial Copy
45602902,45611494,XAUUSD,Reverse Trade
45602902,45642586,XAUUSD,Copy Trade
45602902,45649684,XAUUSD,Reverse Trade
45602902,45695006,XAUUSD,Copy Trade
45602902,45694771,XAUUSD,Partial Copy
45602902,45700515,XAUUSD,Copy Trade
45602902,45712864,XAUUSD,Copy Trade
45602902,45773931,XAUUSD,Copy Trade
45602902,45796557,XAUUSD,Partial Copy
45602902,1742642088766652695,XAUUSD,Copy Trade
45602902,45914935,XAUUSD,Reverse Trade
45602902,45938682,XAUUSD,Partial Copy
45602902,46018484,XAUUSD,Copy Trade
45602902,46042472,XAUUSD,Partial Copy
45602902,46049653,XAUUSD,Copy Trade
45602902,46075864,XAUUSD,Reverse Trade
45602902,46192045,XAUUSD,Reverse Trade
45602902,46294906,XAUUSD,Partial Copy
45602902,46302686,XAUUSD,Copy Trade
45602902,46303267,XAUUSD,Copy Trade
45602902,46345659,XAUUSD,Copy Trade
45602902,1743933942425650930,XAUUSD,Reverse Trade
45602902,46522741,XAUUSD,Copy Trade
45602902,1742642088787805525,XAUUSD,Copy Trade
45602902,46603381,XAUUSD,Reverse Trade
45602902,46629083,XAUUSD,Reverse Trade
45602902,46629323,XAUUSD,Copy Trade
45602902,1743933942434023252,XAUUSD,Copy Trade
45602902,46694299,XAUUSD,Copy Trade
45602902,46726378,XAUUSD,Copy Trade
45602902,46826973,XAUUSD,Copy Trade
45602902,46830590,XAUUSD,Partial Copy
45602902,46849409,XAUUSD,Reverse Trade
45602902,46872721,XAUUSD,Reverse Trade
45602902,47004113,XAUUSD,Copy Trade
45602902,1743933942449802965,XAUUSD,Partial Copy
45602902,47058855,XAUUSD,Copy Trade
45602902,47269019,XAUUSD,Copy Trade
45602902,47367602,XAUUSD,Reverse Trade
45602902,1743933942461673749,XAUUSD,Partial Copy
45602902,47391600,XAUUSD,Reverse Trade
45602902,47414697,XAUUSD,Partial Copy
45602902,47416523,XAUUSD,Copy Trade
45602902,1742642088820323057,XAUUSD,Copy Trade
45602902,1743933942465064324,XAUUSD,Reverse Trade
45602902,47494459,XAUUSD,Copy Trade
45605476,1742642088765522512,XAUUSD,Copy Trade
45605476,1742642088760829812,XAUUSD,Reverse Trade
45605476,1742642088761365450,XAUUSD,Reverse Trade
45605476,1743933942409327685,XAUUSD,Partial Copy
45605476,1742642088771795957,XAUUSD,Copy Trade
45605476,1742642088773114694,XAUUSD,Reverse Trade
45605476,1743933942415187818,XAUUSD,Reverse Trade
45605476,46303897,XAUUSD,Partial Copy
45605476,46308379,XAUUSD,Partial Copy
45605476,46312791,XAUUSD,Copy Trade
45605476,1742642088780330984,XAUUSD,Copy Trade
45605476,46681263,XAUUSD,Partial Copy
45605476,46765298,XAUUSD,Copy Trade
45605476,1742642088800142599,XAUUSD,Partial Copy
45605476,1743933942445693786,XAUUSD,Partial Copy
45605476,46973760,XAUUSD,Partial Copy
45605476,1742642088817568674,XAUUSD,Copy Trade
45605476,1742642088808789249,XAUUSD,Partial Copy
45605476,47053051,XAUUSD,Copy Trade
45605476,47193994,XAUUSD,Reverse Trade
45605476,1742642088813645721,XAUUSD,Reverse Trade
45605476,1742642088819019097,XAUUSD,Copy Trade
45605476,38222501,XAUUSD,Reverse Trade
45606634,45611494,XAUUSD,Partial Copy
45606634,45642586,XAUUSD,Partial Copy
45606634,45649684,XAUUSD,Partial Copy
45606634,45695006,XAUUSD,Partial Copy
45606634,45694771,XAUUSD,Partial Copy
45606634,45700515,XAUUSD,Partial Copy
45606634,45712864,XAUUSD,Partial Copy
45606634,1743933942402867070,XAUUSD,Partial Copy
45606634,45773931,XAUUSD,Partial Copy
